text,label
Unlock the secrets to rapid weight loss! Learn more at http://example.com.,spam
Unlock the secrets to financial freedom! Attend our free webinar by registering at http://example.com.,spam
Get a loan at an unbeatable interest rate! Visit http://offers.com for more information.,spam
Huge sale! Get smartwatch for a special price at http://example.com.,spam
"Dear John,

Just wanted to catch up and see how things are going on your end.",legitimate
"Hi John,

Your appointment with Dr. Patel is set for August 5 at 11:00 AM. Please let us know if you have any questions.",legitimate
Congratulations! You've won a free vacation to Tokyo. Click here to claim your prize.,spam
"Hello Emily,

Your account balance is $500.00. If you have any questions, please let us know.",legitimate
"Receipt of payment received for headphones. For more details, click [here](http://example.com).",spam
Your account has been compromised! Reset your password at http://promo.com.,spam
Limited-time offer: Get phone for $19.99! Visit http://offers.com to buy now.,spam
"Hello Alex,

Your account balance is $500.00. If you have any questions, please let us know.",legitimate
Huge sale! Get 50%% off on smartwatch! Shop now at http://example.com.,spam
"Hello Jane,

Your subscription will renew on May 10. If you have any questions, please contact us.",legitimate
Get the best deal! Renew your subscription now at http://offers.com for exclusive benefits.,spam
Get the best deal! Renew your subscription now at http://example.com for exclusive benefits.,spam
"Hello Emily,

I wanted to follow up on our conversation. Can we schedule a time to discuss this further?",legitimate
Immediate action required! Update your payment information at [this link](http://example.com) to avoid account suspension.,spam
"Dear Alex,

Thank you for your kind email. I appreciate your support and look forward to our collaboration.",legitimate
Your computer is infected! Call our helpline at 800-123-4567 for immediate assistance.,spam
Alert! Suspicious activity detected in your account. Please verify your account information by clicking [here](http://promo.com).,spam
"Hello John,

Your subscription will renew on July 15. If you have any questions, please contact us.",legitimate
Huge sale! Get phone for a special price at http://offers.com.,spam
"Dear Alex,

Your feedback is valuable to us. Please take a moment to complete our survey.",legitimate
"Dear John,

Your order for camera has been shipped. Track your package with the tracking number 123456.",legitimate
Huge sale! Get 20%% off on smartwatch! Shop now at http://example.com.,spam
"Hello Alex,

Your meeting with Jane is scheduled for June 1 at 11:00 AM.",legitimate
"Dear Michael,

You have a pending renewal for cloud storage. Please visit https://www.apple.com to update your payment information.",legitimate
System alert! Your account has been compromised. Secure it now at http://offers.com.,spam
You've won a lottery! Claim your prize by sending your details to promo@example.com.,spam
You've been selected for a special offer! Buy laptop now and get a 50% discount.,spam
"Hi Michael,

Your hotel reservation at Tokyo has been confirmed. Check-in is at 5:00 PM.",legitimate
"Hi John,

Your appointment with Dr. Chen is set for June 1 at 5:00 PM. Please let us know if you have any questions.",legitimate
"Hello Alex,

Your account balance is $500.00. If you have any questions, please let us know.",legitimate
Huge sale! Get phone for a special price at http://example.com.,spam
"Hi Jane,

Your subscription to email subscription will end on April 24. Renew now to continue enjoying our services!",legitimate
Get approved for a loan up to $500 with a low interest rate! Apply today at http://offers.com.,spam
Discover the key to anti-aging! Order your trial kit now from http://example.com.,spam
"Dear John,

Your flight to New York has been rescheduled. Your new departure date is June 1.",legitimate
"Hi Emily,

Your order for headphones has been confirmed and is being processed.",legitimate
Your computer is infected! Call our helpline at 987-654-3210 for immediate assistance.,spam
"Earn $10,000/hour working from home! Apply now at http://example.com.",spam
Unlock the secrets to rapid weight loss! Learn more at http://example.com.,spam
"Your invoice for $5,000 is attached. Please pay by August 5 to avoid late fees.",spam
"Your invoice for $5,000 is attached. Please pay by July 15 to avoid late fees.",spam
Get a loan at an unbeatable interest rate! Visit http://example.com for more information.,spam
"Dear Emily,

You have a pending renewal for gaming subscription. Please visit https://www.ibm.com to update your payment information.",legitimate
"Hi Emily,

Your hotel reservation at Tokyo has been confirmed. Check-in is at 6:30 PM.",legitimate
"Your invoice for $50,000 is attached. Please pay by May 10 to avoid late fees.",spam
"Hi Michael,

Your feedback helps us improve. Please rate our service at https://www.microsoft.com.",legitimate
Get high returns on your investment! Learn how at http://offers.com.,spam
"Exclusive offer just for you! Buy one smartwatch, get one free! Click [here](http://example.com) to redeem.",spam
Congratulations! You've won a free vacation to New York. Click here to claim your prize.,spam
"Hello John,

Your subscription will renew on June 1. If you have any questions, please contact us.",legitimate
Get high returns on your investment! Learn how at http://example.com.,spam
"Earn $50,000/hour working from home! Apply now at http://example.com.",spam
Earn money from home! Learn how at http://promo.com.,spam
"Hello Alex,

Your meeting with Jane is scheduled for June 1 at 6:30 PM.",legitimate
"Hello John,

Your account balance is $2,000.00. If you have any questions, please let us know.",legitimate
"Hi Michael,

Your hotel reservation at Hawaii has been confirmed. Check-in is at 5:00 PM.",legitimate
"Dear Emily,

Thank you for your support. We appreciate your business.",legitimate
Discover the key to anti-aging! Order your trial kit now from http://example.com.,spam
System alert! Your account has been compromised. Secure it now at http://offers.com.,spam
Unlock the secrets to financial freedom! Attend our free webinar by registering at http://promo.com.,spam
Alert! Suspicious activity detected in your account. Please verify your account information by clicking [here](http://promo.com).,spam
"Dear John,

Your order for phone has been shipped. Track your package with the tracking number 293021.",legitimate
"Hi John,

Let's schedule a meeting for April 24. Let me know if that works for you.",legitimate
"Dear Emily,

Your recent order for headphones will arrive on April 24. Thank you for shopping with us!",legitimate
Get access to exclusive content! Sign up now at http://promo.com.,spam
"Exclusive offer just for you! Buy one headphones, get one free! Click [here](http://promo.com) to redeem.",spam
Alert! Suspicious activity detected in your account. Please verify your account information by clicking [here](http://example.com).,spam
"Hello John,

Thank you for your application. We'll get back to you shortly.",legitimate
"Dear Jane,

Your feedback is valuable to us. Please take a moment to complete our survey.",legitimate
Immediate action required! Update your payment information at [this link](http://example.com) to avoid account suspension.,spam
Congratulations! You've won a free vacation to Paris. Click here to claim your prize.,spam
Limited-time offer: Get laptop for $99.99! Visit http://promo.com to buy now.,spam
"Hello Emily,

Thank you for your application. We'll get back to you shortly.",legitimate
